url,file_path,include,found_links_count,definite_links,probable_links,timestamp,contains_policy,policy_title,policy_content_path,extraction_reasoning
https://medicine.yale.edu/diagnosticradiology/education/residency/drresidency/requirements/statement/,20250330091716013035.md,True,248,"[""https://medicine.yale.edu/diagnosticradiology/education/residency/drresidency/requirements/statement"", ""https://medicine.yale.edu/diagnosticradiology/education/residency/vascir/eeostatementir"", ""https://medicine.yale.edu/diagnosticradiology/education/residency/wellbeing-policy"", ""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/apptguidelines""]","[""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/guideclarify"", ""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/appprocess""]",20250330091716013035,True,Yale University Equal Opportunity Statement,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Yale_University_Equal_Opportunity_Statement_20250330091716013035/content.md,"The document presents an official policy text outlining Yale's commitment to equal opportunity and non-discrimination, complete with contact information for inquiries."
https://files-profile.medicine.yale.edu/documents/09c71c44-be7e-494d-813b-441704ea912d,20250330091736910308.md,True,0,"[""https://www.fda.gov/medwatch""]",[],20250330091736910308,True,YNHH MRI Safety Manual,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/YNHH_MRI_Safety_Manual_20250330091736910308/content.md,"The document contains detailed guidelines, procedures, and protocols related to MRI safety (e.g., contact info, zoning, emergency procedures, screening, and safety instructions) as part of the Yale New Haven Hospital Diagnostic Radiology Policy and Procedure Manual. This makes it substantive policy text rather than mere navigation or placeholders."
https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/appprocess,20250330091829877222.md,True,251,"[""https://medicine.yale.edu/diagnosticradiology/education/residency/wellbeing-policy"", ""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/apptguidelines"", ""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/guideclarify"", ""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/appprocess"", ""https://medicine.yale.edu/diagnosticradiology/education/residency/drresidency/requirements/statement"", ""https://medicine.yale.edu/diagnosticradiology/education/residency/vascir/eeostatementir""]",[],20250330091829877222,True,Voluntary Faculty Appointment Application Requirements and Process,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Voluntary_Faculty_Appointment_Application_Requirements_and_Process_20250330091829877222/content.md,"The document provides substantive procedural guidelines and requirements for voluntary faculty appointments, including contact information and steps in the application review process, which qualifies as policy/procedure text."
https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/appprocess/,20250330091900034517.md,True,251,"[""https://medicine.yale.edu/diagnosticradiology/education/residency/wellbeing-policy"", ""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/apptguidelines""]","[""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/guideclarify"", ""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/appprocess""]",20250330091900034517,True,Voluntary Faculty Application Requirements & Process,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Voluntary_Faculty_Application_Requirements_Process_20250330091900034517/content.md,"The document provides specific guidelines and instructions for the voluntary faculty application, outlining both the requirements and the application process, which qualifies as policy text."
https://medicine.yale.edu/diagnosticradiology/facintranet,20250330091922745245.md,True,66,"[""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/contrast/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/coi/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/timeaway/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/grandroundsexpenses/""]","[""https://medicine.yale.edu/diagnosticradiology/facintranet/sops/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/sops/outsidereads/""]",20250330091922745245,False,,,"The markdown content is a navigational page for the Radiologist Portal, primarily containing menus and links, and does not include any substantive policy text or guidelines."
https://medicine.yale.edu/diagnosticradiology/facintranet/,20250330091944094837.md,True,66,"[""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/contrast/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/coi/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/timeaway/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/grandroundsexpenses/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/sops/""]",[],20250330091944094837,False,,,"The document is a navigational homepage for the Radiologist Portal with links to policies and other resources, but it does not contain any actual policy text."
https://files-profile.medicine.yale.edu/documents/6e6c8a17-d066-48e2-b62f-1ccfd56feca5,20250330092029962544.md,True,0,"[""https://www.acr.org/ /media/ACR/Files/Clinical-Resources/Contr""]",[],20250330092029962544,True,Use of IV and Oral Contrast Media in Radiology,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Use_of_IV_and_Oral_Contrast_Media_in_Radiology_20250330092029962544/content.md,"The document contains detailed procedural guidelines, protocols, and administrative review information on the use of contrast media in radiology. The table header clearly identifies it as an administrative SOP, thus confirming it is substantive policy text."
https://medicine.yale.edu/diagnosticradiology/facintranet/development/,20250330092139686841.md,True,66,"[""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/contrast/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/coi/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/timeaway/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/grandroundsexpenses/"", ""https://files-profile.medicine.yale.edu/documents/1a20be0b-67ce-462f-9db5-01fbdbdc5ae2"", ""https://files-profile.medicine.yale.edu/documents/e568120d-bd2c-49fc-9336-5d78f826e290"", ""https://files-profile.medicine.yale.edu/documents/2d2495a1-9f38-495c-8d23-ccf8e0d79b99""]","[""https://files-profile.medicine.yale.edu/documents/c8ee4a1b-43cb-439d-b471-dca978abe73d"", ""https://medicine.yale.edu/oapd/""]",20250330092139686841,False,,,"The content is primarily a navigation page with links to various resources and guidelines, rather than containing substantive policy text or detailed rules, procedures, or protocols."
https://medicine.yale.edu/diagnosticradiology/facintranet/meetings/,20250330092211355644.md,True,56,"[""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/contrast/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/coi/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/timeaway/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/grandroundsexpenses/""]","[""https://medicine.yale.edu/diagnosticradiology/facintranet/sops/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/sops/outsidereads/""]",20250330092211355644,False,,,"The document is a meeting schedule with navigation links and event details, not a formal policy text."
https://medicine.yale.edu/diagnosticradiology/facintranet/sops/,20250330092235710106.md,True,88,"[""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/contrast/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/coi/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/timeaway/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/grandroundsexpenses/"", ""https://files-profile.medicine.yale.edu/documents/bd00529c-211f-4184-9c08-29d570a6bcd6"", ""https://files-profile.medicine.yale.edu/documents/060083bf-d27c-4b0d-b645-592c364030e6"", ""https://files-profile.medicine.yale.edu/documents/b724a0f1-453e-4b5d-b70e-7e5e4990ccbe"", ""https://files-profile.medicine.yale.edu/documents/cc1abac9-6970-4118-86a3-0148bb5abc35"", ""https://files-profile.medicine.yale.edu/documents/04c7df0b-9439-4c71-87b8-02de5d51cc0c"", ""https://files-profile.medicine.yale.edu/documents/87f63b96-2c42-41ec-8fb5-75263e6b8822"", ""https://files-profile.medicine.yale.edu/documents/4067dd5f-8016-442f-9942-5cce11cb7fa1"", ""https://files-profile.medicine.yale.edu/documents/1c5f1719-7439-4b87-9785-8a7d8c4fac4a"", ""https://files-profile.medicine.yale.edu/documents/b332a62a-c8b4-4363-add2-4d36520c9153"", ""https://files-profile.medicine.yale.edu/documents/7af34463-10aa-4f32-b1e8-e4027a052249"", ""https://files-profile.medicine.yale.edu/documents/3ab29fd1-8062-4bc9-9dfb-122894c0f5de"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/sops/outsidereads/"", ""https://files-profile.medicine.yale.edu/documents/7fc371be-1db6-41f1-ad28-75c2fc086d12"", ""https://files-profile.medicine.yale.edu/documents/d3149987-4fa4-4e75-b7aa-78004104fd45"", ""https://files-profile.medicine.yale.edu/documents/7fb5fbfa-a4af-459e-8190-9cb22baff340"", ""https://files-profile.medicine.yale.edu/documents/d67f6d4d-e759-4627-912c-6552d1db54cb"", ""https://files-profile.medicine.yale.edu/documents/03d08b19-5b6a-49a1-aa27-d493e4c74c6e"", ""https://files-profile.medicine.yale.edu/documents/f52d4478-f9f1-44c9-8dda-e727fc380b4f"", ""https://files-profile.medicine.yale.edu/documents/e210fb37-2760-40e5-83e1-b3fc708ae068"", ""https://files-profile.medicine.yale.edu/documents/b7009f4e-5720-4ca1-bf1a-0d8665755eda"", ""https://files-profile.medicine.yale.edu/documents/1d5cda76-ad45-4afb-9255-58d834b726ac"", ""https://files-profile.medicine.yale.edu/documents/b28f7db7-9d05-4dc9-9bfc-13e6aa8693c2"", ""https://files-profile.medicine.yale.edu/documents/09b34379-502b-4dff-957a-cf03d7fdcdcc"", ""https://files-profile.medicine.yale.edu/documents/20b79649-0b2f-40b5-891c-053d9828cede"", ""https://files-profile.medicine.yale.edu/documents/e0248414-a6fd-469c-81b8-b3cf4387d459"", ""https://files-profile.medicine.yale.edu/documents/046d92f3-8346-45bf-af33-9eaee83171c2"", ""https://files-profile.medicine.yale.edu/documents/097700a7-c989-4fb2-850d-14db386a58b8"", ""https://files-profile.medicine.yale.edu/documents/9d2a4a04-2800-4e1e-822d-bd76157816f5"", ""https://files-profile.medicine.yale.edu/documents/7ca2283c-83fb-4b2c-b0ae-706bd0842340"", ""https://files-profile.medicine.yale.edu/documents/289ecb0d-4266-4d8d-a338-7a0a3eb049d9"", ""https://files-profile.medicine.yale.edu/documents/77c9be7a-caea-486a-a15f-300b29de7ad2"", ""https://files-profile.medicine.yale.edu/documents/17bea0c8-53d6-4fa7-a6df-fc49b403e435"", ""https://files-profile.medicine.yale.edu/documents/25254e3a-1bc6-44ed-a0b7-0b92db15c76a"", ""https://files-profile.medicine.yale.edu/documents/7664e355-50c1-49b4-aa7c-9f09dcf1ff48"", ""https://files-profile.medicine.yale.edu/documents/8b8f6e0a-7528-4ea4-b6e8-ff0284bff33d""]",[],20250330092235710106,False,,,The document is a navigation page listing links to various SOP documents rather than providing any substantive policy text.
https://medicine.yale.edu/diagnosticradiology/facintranet/volunteers/,20250330092343429308.md,True,57,"[""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/contrast/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/coi/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/timeaway/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/grandroundsexpenses/"", ""https://provost.yale.edu/policies/minors-participating-research-or-clinical-activities""]","[""https://medicine.yale.edu/diagnosticradiology/facintranet/sops/"", ""http://radiology.yale.edu/education/visitors.aspx"", ""https://files-profile.medicine.yale.edu/documents/4efc57d9-b729-4ed2-9549-577de4e37dbd"", ""https://programs-minors.yale.edu/""]",20250330092343429308,True,Diagnostic Radiology Visitors & Research Guidelines,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Diagnostic_Radiology_Visitors_Research_Guidelines_20250330092343429308/content.md,"The content includes substantive policy and procedural guidelines for visitors, research volunteers, and observerships in Diagnostic Radiology, detailing requirements and processes. Although the page contains navigational menus and links, the main body of text outlines policies and instructions."
https://provost.yale.edu/policies/minors-participating-research-or-clinical-activities,20250330092430373420.md,True,51,"[""http://programs-minors.yale.edu/policy-health-and-safety"", ""https://ehsis.yale.edu/EHSIntegrator/Registration"", ""https://provost.yale.edu/sites/default/files/files/minor-parental-consent.pdf"", ""https://programs-minors.yale.edu/program-registration-form""]","[""https://programs-minors.yale.edu/FAQs-Labs"", ""http://www.selectagents.gov/SelectAgentsandToxinsList.html""]",20250330092430373420,True,Minors Participating in Research or Clinical Activities,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Minors_Participating_in_Research_or_Clinical_Activities_20250330092430373420/content.md,"The content provides detailed rules, procedures, and guidelines regarding minors' participation in research and clinical activities, which clearly classifies it as substantive policy text."
http://programs-minors.yale.edu/policy-health-and-safety,20250330092501663626.md,False,60,[],[],20250330092501663626,True,Policy on Health and Safety of Children and Youth,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Policy_on_Health_and_Safety_of_Children_and_Youth_20250330092501663626/content.md,"The document contains structured policy content including scope, definitions, and detailed requirements and procedures for programs involving minors. It is clearly a formal policy document from Yale with an official title at the top."
https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/benefits,20250330092510523706.md,True,250,"[""https://medicine.yale.edu/diagnosticradiology/education/residency/wellbeing-policy"", ""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/apptguidelines"", ""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/guideclarify""]","[""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/appprocess""]",20250330092510523706,False,,,"The content is an informational webpage listing the benefits for voluntary faculty in Diagnostic Radiology, not a formal policy document containing guidelines, procedures, or regulations."
https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/voluntarylist,20250330092542401551.md,True,250,"[""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/apptguidelines"", ""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/guideclarify"", ""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/appprocess"", ""https://medicine.yale.edu/diagnosticradiology/education/residency/wellbeing-policy""]",[],20250330092542401551,False,,,"The content is a navigation and listing page for Voluntary Faculty with menus and links, not a document containing policy or guidelines."
https://medicine.yale.edu/diagnosticradiology/education/residency/vascir/eeostatementir,20250330092600016196.md,True,251,"[""https://medicine.yale.edu/diagnosticradiology/education/residency/vascir/eeostatementir"", ""https://medicine.yale.edu/diagnosticradiology/education/residency/wellbeing-policy"", ""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/apptguidelines""]","[""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/guideclarify"", ""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/appprocess""]",20250330092600016196,True,Yale University Equal Opportunity Statement,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Yale_University_Equal_Opportunity_Statement_20250330092600016196/content.md,The document contains substantive policy text detailing Yale University's commitment to equal opportunity and non-discrimination. The heading clearly identifies it as the Yale University Equal Opportunity Statement.
https://medicine.yale.edu/diagnosticradiology/facintranet/development/courses/,20250330092625538662.md,True,70,"[""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/contrast/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/coi/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/timeaway/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/grandroundsexpenses/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/sops/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/sops/outsidereads/""]",[],20250330092625538662,False,,,"The content is a navigation page listing courses and continuing education opportunities for faculty, not actual policy text, guidelines, or protocols."
https://medicine.yale.edu/diagnosticradiology/facintranet/development/cv/,20250330092649895254.md,True,57,"[""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/contrast/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/coi/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/timeaway/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/grandroundsexpenses/""]","[""https://medicine.yale.edu/diagnosticradiology/facintranet/sops/""]",20250330092649895254,False,,,The document is a navigation page for CV resources and does not include any substantive policy text.
https://medicine.yale.edu/diagnosticradiology/facintranet/sops/outsidereads/,20250330092709454831.md,True,53,"[""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/contrast/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/coi/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/timeaway/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/grandroundsexpenses/""]",[],20250330092709454831,False,,,"The document is primarily a navigation page with links to various sections of the intranet, and does not include substantive policy text or official guidelines."
https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/benefits/,20250330092725418217.md,True,250,"[""https://medicine.yale.edu/diagnosticradiology/education/residency/wellbeing-policy"", ""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/apptguidelines"", ""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/guideclarify"", ""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/appprocess""]",[],20250330092725418217,False,,,"The markdown content is an informational page about benefits for voluntary faculty, consisting mainly of navigation menus and descriptive content. It does not include formal policy text such as rules, procedures, or guidelines."
https://medicine.yale.edu/diagnosticradiology/education/residency/vascir/eeostatementir/,20250330092757049092.md,True,251,"[""https://medicine.yale.edu/diagnosticradiology/education/residency/vascir/eeostatementir"", ""https://medicine.yale.edu/diagnosticradiology/education/residency/wellbeing-policy""]",[],20250330092757049092,True,Yale University Equal Opportunity Statement,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Yale_University_Equal_Opportunity_Statement_20250330092757049092/content.md,"The document includes substantive policy text outlining non-discrimination and equal opportunity principles, clearly titled as the 'Yale University Equal Opportunity Statement'."
https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/contacts,20250330092815410087.md,True,260,"[""https://medicine.yale.edu/diagnosticradiology/education/residency/wellbeing-policy/"", ""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/apptguidelines/"", ""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/guideclarify/""]","[""https://medicine.yale.edu/diagnosticradiology/people/voluntaryfac/appprocess/""]",20250330092815410087,False,,,"The content is a navigational and contact information page, not a policy or guidelines text."
https://provost.yale.edu/sites/default/files/files/minor-parental-consent.pdf,20250330092831366107.md,False,0,[],[],20250330092831366107,True,"Assumption of Risk, Release from Liability, and Indemnification Form (Parental Consent for Minors Participating in Research or Clinical Activities)",/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Assumption_of_Risk_Release_from_Liability_and_Indemnification_Form_Parental_Cons_20250330092831366107/content.md,"The document contains substantive legal content outlining risks, consent, and indemnification requirements for minors participating in research or clinical activities. The title is clearly stated at the beginning of the document, making it a policy-like legal agreement."
https://files-profile.medicine.yale.edu/documents/1a20be0b-67ce-462f-9db5-01fbdbdc5ae2,20250330092841489479.md,True,0,"[""https://medicine.yale.edu/oapd/academicaffairs/processesdocuments/timeline/""]",[],20250330092841489479,True,Faculty Development Program and Guidelines,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Faculty_Development_Program_and_Guidelines_20250330092841489479/content.md,"The document contains comprehensive policy text outlining faculty tracks, appointment and promotion processes, mentoring, and other procedures specific to the Yale Department of Radiology and Biomedical Imaging."
https://files-profile.medicine.yale.edu/documents/3ab29fd1-8062-4bc9-9dfb-122894c0f5de,20250330092927906509.md,True,0,[],[],20250330092927906509,True,Radiology Tips: Requesting Formal Interpretation of Outside Imaging Studies,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Radiology_Tips_Requesting_Formal_Interpretation_of_Outside_Imaging_Studies_20250330092927906509/content.md,"The document provides detailed guidelines and procedural steps for radiologists to formally request secondary interpretations of outside imaging studies, outlining eligibility criteria and methods. This qualifies it as substantive policy text."
https://files-profile.medicine.yale.edu/documents/060083bf-d27c-4b0d-b645-592c364030e6,20250330092944129307.md,True,0,"[""https://portal.ct.gov/DPH/Practitioner-Licensing-Investigations/Physician/Continuing-Medical-Education""]",[],20250330092944129307,True,YDR CME and Conference Time SOP,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/YDR_CME_and_Conference_Time_SOP_20250330092944129307/content.md,"The content is a Standard Operating Procedure (SOP) detailing the policy for using CME and conference time. It includes sections such as Purpose, Scope, Procedures, and References, which confirms it as substantive policy text."
https://files-profile.medicine.yale.edu/documents/289ecb0d-4266-4d8d-a338-7a0a3eb049d9,20250330093005732086.md,True,0,[],"[""www.yale.edu/training""]",20250330093005732086,True,Training Management Survey (TMS) and Escalation Policy,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Training_Management_Survey_TMS_and_Escalation_Policy_20250330093005732086/content.md,"The document details procedures, guidelines, and consequences for managing training requirements and non-compliance for the department, making it a substantive policy text."
https://files-profile.medicine.yale.edu/documents/77c9be7a-caea-486a-a15f-300b29de7ad2,20250330093045128476.md,True,0,"[""https://your.yale.edu/policies-procedures/guides/controllers-office-factsheet"", ""https://your.yale.edu/policies-procedures/forms/3301-fr05-missing-receipts"", ""https://your.yale.edu/policies-procedures/policies/3301-travel-university-business"", ""https://your.yale.edu/policies-procedures/procedures/3301-pr03-air-travel-university-business""]",[],20250330093045128476,True,FY-25 Department of Radiology and Biomedical Imaging Travel & Reimbursement Policy,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/FY-25_Department_of_Radiology_and_Biomedical_Imaging_Travel_Reimbursement_Policy_20250330093045128476/content.md,"The document provides detailed guidelines and procedures for travel bookings, reimbursements, and allowable expenses for the FY-25 Department of Radiology and Biomedical Imaging, clearly categorizing it as a substantive policy text."
https://your.yale.edu/policies-procedures/procedures/3301-pr03-air-travel-university-business,20250330093123615764.md,False,87,[],[],20250330093123615764,True,3301 PR.03 Air Travel on University Business,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/3301_PR_03_Air_Travel_on_University_Business_20250330093123615764/content.md,"The content is a detailed procedural policy outlining air travel rules and requirements when traveling on university business. The title is clearly visible and the document contains substantive guidelines, rules, and procedures."
https://your.yale.edu/policies-procedures/guides/controllers-office-factsheet,20250330093129969445.md,False,57,[],[],20250330093129969445,True,Controller’s Office Factsheet,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Controller_s_Office_Factsheet_20250330093129969445/content.md,"The document contains detailed policy guidelines, reimbursement rates, and financial procedures. The title 'Controller’s Office Factsheet' is prominently displayed, indicating that it is an official policy document."
https://your.yale.edu/policies-procedures/forms/3301-fr05-missing-receipts,20250330093136179853.md,False,48,[],[],20250330093136179853,True,3301 FR.05 Missing Receipts Form,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/3301_FR_05_Missing_Receipts_Form_20250330093136179853/content.md,The markdown content displays a form with an official revision date and a link to a PDF file labeled '3301 FR.05 Missing Receipts Form'. This indicates it is part of the university’s policies/procedures documentation.
https://your.yale.edu/policies-procedures/policies/3301-travel-university-business,20250330093143274570.md,False,115,[],[],20250330093143274570,True,3301 Travel on University Business,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/3301_Travel_on_University_Business_20250330093143274570/content.md,"The markdown content is a detailed policy document outlining rules, procedures, and guidelines for travel on university business. It includes an official title, scope, policy statement, specific sections, and responsible offices, clearly indicating it is policy text."
https://files-profile.medicine.yale.edu/documents/8b8f6e0a-7528-4ea4-b6e8-ff0284bff33d,20250330093149702673.md,False,0,[],[],20250330093149702673,True,CLIN - Participation in Outside Clinical Professional Activity (Moonlighting Guidelines) - Policy,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/CLIN_-_Participation_in_Outside_Clinical_Professional_Activity_Moonlighting_Guid_20250330093149702673/content.md,"The document contains substantive policy text, detailing guidelines, rules, and procedures regarding participation in outside clinical professional activities (moonlighting) at Yale Medicine. The title is explicitly provided at the start of the document."
https://files-profile.medicine.yale.edu/documents/b332a62a-c8b4-4363-add2-4d36520c9153,20250330093203630257.md,True,0,"[""https://files-profile.medicine.yale.edu/documents/b332a62a-c8b4-4363-add2-4d36520c9153""]",[],20250330093203630257,True,Formal Yale Radiology Consultation on Outside Studies (SOP 005.000),/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Formal_Yale_Radiology_Consultation_on_Outside_Studies_SOP_005_000_20250330093203630257/content.md,"The document is a formal Standard Operating Procedure with defined sections such as Purpose, Scope, Procedures, and Revision History, clearly outlining the policy for outside imaging consultation."
https://files-profile.medicine.yale.edu/documents/cba873d8-f1ac-4003-a2fb-9b9745988403,20250330093301694435.md,True,0,[],[],20250330093301694435,True,Critical Out-Patient Imaging Findings - Immediate Care Recommendations,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Critical_Out-Patient_Imaging_Findings_-_Immediate_Care_Recommendations_20250330093301694435/content.md,"The document includes a table with an official SOP title, review and approval details, and step-by-step procedural guidelines for handling critical out-patient imaging findings. These elements clearly indicate it is substantive policy text."
https://files-profile.medicine.yale.edu/documents/cc1abac9-6970-4118-86a3-0148bb5abc35,20250330093323402423.md,True,0,[],[],20250330093323402423,True,Clinical Trials Office Budget and Revenue Allocation SOP,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Clinical_Trials_Office_Budget_and_Revenue_Allocation_SOP_20250330093323402423/content.md,"The content is a standard operating procedure document with defined sections like Purpose, Scope, Procedures, and Revision History. It includes an official title and SOP identification, which supports its classification as a policy document."
https://files-profile.medicine.yale.edu/documents/e568120d-bd2c-49fc-9336-5d78f826e290,20250330093339480883.md,False,0,[],[],20250330093339480883,True,Report of the Ad Hoc Committee on the Clinician-Educator Track,/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/Report_of_the_Ad_Hoc_Committee_on_the_Clinician-Educator_Track_20250330093339480883/content.md,"The document presents a detailed report including recommendations, findings, and procedural changes related to the Clinician-Educator Track, which qualifies it as substantive policy content."
https://medicine.yale.edu/maps/,20250330093353669730.md,False,290,[],[],20250330093353669730,False,,,The content is a navigation/menu structure from the Yale School of Medicine website with location listings and does not contain any substantive policy text.
https://medicine.yale.edu/oapd/,20250330093404970110.md,False,317,[],[],20250330093404970110,False,,,"The document is a webpage with navigation menus, event listings, and descriptive content for the Office of Academic & Professional Development. It does not include any formal policy text, rules, procedures, or guidelines."
